fid;objectid;ccod_cact;iidtn_frt;llib_frt;cdom_frt;cinse_dep;layer;path;area;frt_com;area_ha;CodeINSEE;coordX;coordY;geo_shape
15556;"12053";"8770";F99596P;For�t communale de Figani�res;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"356711";"1";"36";"83056";6.4997322479;43.5662644893;"MultiPolygon (((982542.1 6279280.9, 982542.6 6279260.4, 982543.7 6279236.5, 982545.6 6279225.8, 982547.9 6279215.2, 982551 62"
7798;"86";"8320";F09508R;For�t communale de Parign�-L'Ev�que;NON;"72";rdf_pub.frt_reg52;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg52.shp;"352643";"1";"35";"72231";0.3395240381;47.9324510548;"MultiPolygon (((500700.1 6762443.4, 500713.3 6762453.6, 500717 6762456.2, 500721.5 6762461.7, 500725.5 6762464.2, 500730.3 67"
15488;"11970";"8770";F17197K;For�t communale de Cuers;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"1205368";"1";"121";"83049";6.0978768693;43.2305741754;"MultiPolygon (((952596.3 6240325.8, 952640.9 6240375.8, 952680.1 6240423.1, 952708.6 6240459.9, 952708.6 6240460.5, 952718.2"
12398;"16057";"8835";F02096P;For�t sectionale de Villard;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"264124";"1";"26";"63043";2.9077032044;46.0433980967;"MultiPolygon (((693178.3 6549934.7, 693176.2 6549928.8, 693165.6 6549904.6, 693150 6549874.6, 693135.3 6549834.6, 693127.3 65"
11417;"15064";"8835";F00444B;For�t sectionale de Chazoule Et Prechonnet;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"141319";"1";"14";"63048";2.5665818040;45.6516981918;"MultiPolygon (((663577 6503454, 663575.1 6503444.3, 663573.6 6503431.8, 663574 6503418.5, 663563.9 6503417, 663555.4 6503419."
15448;"11929";"8770";F17153S;For�t communale d'Entrecasteaux;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"618521";"1";"62";"83051";6.2461051751;43.5191495920;"MultiPolygon (((962189.2 6273545.4, 962204.6 6273542, 962234.6 6273531.9, 962236.8 6273530.9, 962237.5 6273530.7, 962249.1 62"
14857;"10539";"8730";F16442J;For�t communale de La Garde;NON;"04";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"4655531";"1";"466";"4092";6.5696792853;43.8342046436;"MultiPolygon (((987346.1 6308135.3, 987340.3 6308130.2, 987330.7 6308119.6, 987325.4 6308112.7, 987252.3 6308003, 986951.4 63"
9061;"1771";"8370";F21220D;For�t communale de Montaner;NON;"64";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"505970";"1";"51";"64398";0.0163096913;43.3348123930;"MultiPolygon (((457592.1 6252747.3, 457591.6 6252752.3, 457586.7 6252760.6, 457585.8 6252778.7, 457591.4 6252790.7, 457599.2"
14926;"10612";"8730";F16516F;For�t communale de Gigors;NON;"04";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"2584531";"1";"258";"4093";6.1445738566;44.4155629098;"MultiPolygon (((948975.1 6373349.5, 948976.4 6373352.6, 948980.2 6373357, 948991.1 6373362.7, 949006.1 6373351.3, 949032.5 63"
15444;"11925";"8770";F17148N;For�t communale de Flassans-Sur-Issole;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"5217451";"1";"522";"83057";6.2295292272;43.3744880730;"MultiPolygon (((960690.2 6256376.3, 960688.5 6256452.5, 960716.8 6256423.7, 960776.2 6256418.4, 960819 6256418, 960845.3 6256"
15504;"11997";"8770";F17225M;For�t communale de Flayosc;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"370792";"1";"37";"83058";6.3228388949;43.5436814130;"MultiPolygon (((968217.569697 6276315.405201, 968218.8 6276315.8, 968286.1 6276341.7, 968412.2 6276384.4, 968448.5 6276430.2,"
14824;"10507";"8730";F16408B;For�t communale de Fontienne;NON;"04";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"280820";"1";"28";"4088";5.7956148352;43.9924978030;"MultiPolygon (((925429.4 6324928.7, 925428.1 6324969.8, 925421.7 6324989.6, 925415 6325002.5, 925361.7 6325052, 925358.6 6325"
3528;"4061";"8450";F25096F;For�t communale de Jully;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1705840";"1";"171";"89210";4.3041632835;47.7679188864;"MultiPolygon (((797973.8 6740066.1, 797974.3 6740065.7, 797992.8 6740053.8, 797999 6740049.6, 798011.3 6740039.7, 798028.4 67"
9053;"1763";"8370";F21210T;For�t communale de M�ritein;NON;"64";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"869928";"1";"87";"64381";-0.7375807167;43.3424590583;"MultiPolygon (((396450.6 6256000.3, 396452.1 6256012, 396451.6 6256015.6, 396452.2 6256020.4, 396451.4 6256022.7, 396453.7 62"
15433;"11920";"8770";F17143I;For�t communale de Collobrieres;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"14029553";"1";"1403";"83043";6.2960236818;43.2435221323;"MultiPolygon (((964602.3 6239769.4, 964746.4 6239775.3, 964749.5 6239862, 965095 6240115, 965204.8 6240046.8, 965230.8 624000"
14869;"10550";"8730";F16453U;For�t communale d'Estoublon;NON;"04";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"115471";"1";"12";"4084";6.1893286270;43.9451373024;"MultiPolygon (((956024.43076 6321465.984967, 956021.9 6321451.2, 956077.4 6321451.1, 956079.714515 6321470.569156, 956097.256"
3651;"4212";"8450";F25268V;For�t communale de Junay;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"11061";"1";"1";"89211";3.9396845309;47.8764955632;"MultiPolygon (((770018.190651 6752637.616056, 770012.5 6752636.7, 770015.9 6752678.1, 770027.769275 6752668.928287, 770053.4"
15458;"11943";"8770";F17170J;For�t communale de Ch�teauvieux;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"823279";"1";"82";"83040";6.6013751956;43.7825179510;"MultiPolygon (((988567.5 6304124.1, 988567.6 6304127.8, 988572.8 6304137, 988573.1 6304137.3, 988582.1 6304147.1, 988598.9 63"
14868;"10549";"8730";F16452T;For�t communale d'Esparron De Verdon;NON;"04";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"2518228";"1";"252";"4081";5.9637360198;43.7480789303;"MultiPolygon (((939118.1 6296270.2, 939113.4 6296211.4, 939079.1 6296155.5, 939092.7 6296139.5, 939146.4 6296192.9, 939163.5"
12578;"16239";"8835";F02407O;For�t communale de Boudes;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"76131";"1";"8";"63046";3.1670493999;45.4461460709;"MultiPolygon (((713131.2 6482913, 713131.9 6482917.8, 713131.8 6482918.9, 713130.9 6482921.1, 713130.2 6482921.8, 713130.5 64"
4830;"9043";"8683";F03652L;For�t communale de Champigny-Sous-Varennes;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"867985";"1";"87";"52103";5.6085519777;47.8792792919;"MultiPolygon (((894205.4 6756778.2, 894208.5 6756777.2, 894215.8 6756777.5, 894215.8 6756781.9, 894217.4 6756785, 894221.2 67"
14363;"16494";"8835";F48561S;For�t sectionale de Fenestre Et Du Si�ge;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"147397";"1";"15";"63047";2.7410037834;45.5773612412;"MultiPolygon (((678713.2 6496078.2, 678713.7 6496011, 678709.5 6496001.5, 678693.6 6496001.5, 678622.7 6495993, 678613.1 6495"
5040;"9273";"8683";F03926Z;For�t communale de Chancenay;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"84531";"1";"8";"52104";4.9699898003;48.6801539809;"MultiPolygon (((845151.6 6844108.5, 845168.1 6844085.7, 845161 6844053.2, 845098.8 6843937.4, 845142.2 6843906, 845109.3 6843"
4658;"8873";"8683";F03459A;For�t communale de Champigneulles;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"936278";"1";"94";"52101";5.6145148972;48.1249343588;"MultiPolygon (((893529 6784499.3, 893527.8 6784482.8, 893528.4 6784468.8, 893529.5 6784459.1, 893531.7 6784451.3, 893547.4 67"
4831;"9044";"8683";F03653M;For�t communale de Champigny-Les-Langres;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"21872";"1";"2";"52102";5.3512070194;47.9003405982;"MultiPolygon (((876393.7 6757973, 876408 6757930.4, 876458.9 6757948.4, 876473 6757897.6, 876494.1 6757832.7, 876496.8 675780"
11246;"14907";"8835";F00192J;For�t sectionale des Penderies;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"110910";"1";"11";"63039";3.7936746977;45.4367726080;"MultiPolygon (((761744.4 6480649.8, 761732.9 6480647.9, 761727.9 6480647.2, 761725.3 6480647.5, 761721 6480647.8, 761712.9 64"
3487;"4017";"8450";F25049K;For�t communale de Cussy-Les-Forges;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"243892";"1";"24";"89134";4.0327440855;47.4742361792;"MultiPolygon (((777365.2 6706025.9, 777375.5 6706026.6, 777399.4 6706031.6, 777435.3 6706041.2, 777447.4 6706042.7, 777456 67"
15449;"11930";"8770";F17155U;For�t communale de Montmeyan;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"18832889";"1";"1883";"83084";6.0621899112;43.6480954212;"MultiPolygon (((951581 6285870.5, 951575.4 6285842.5, 951570.1 6285819.9, 951565.8 6285804.7, 951574.8 6285792.2, 951568.6 62"
12671;"16334";"8835";F02571W;For�t sectionale de Boissejour;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"550917";"1";"55";"63070";3.0552101090;45.7317294145;"MultiPolygon (((704252.8 6514771, 704255.3 6514775.5, 704253.9 6514786.7, 704253.8 6514787, 704255.2 6514789, 704256.2 651479"
3336;"3838";"8450";F24847Q;For�t communale de Levallois-Perret;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"192365";"1";"19";"89139";3.3825642582;47.7270766713;"MultiPolygon (((729585.6 6734287.8, 729579.8 6734275, 729503.3 6734286.2, 729513.9 6734295.2, 729585.6 6734287.8)),((729048.8"
15429;"11905";"8770";F17125Q;For�t communale de Saint-Maximin-La-Sainte-Baume;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"5938507";"1";"594";"83089";5.8430334912;43.5101456843;"MultiPolygon (((929175.6 6272723.6, 929176.2 6272724, 929176.4 6272724.4, 929177.1 6272724.5, 929206.8 6272739.8, 929236.3 62"
11806;"15456";"8835";F01088V;For�t sectionale de Chalus;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"72541";"1";"7";"63074";3.1946811694;45.4645427552;"MultiPolygon (((715247.5 6484646.1, 715241.2 6484651.6, 715234 6484653.4, 715231.8 6484666.1, 715226.1 6484675, 715226 648467"
14312;"16488";"8835";F48555M;For�t sectionale d'Allagnat;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"1002175";"1";"100";"63071";2.9262928048;45.7776338227;"MultiPolygon (((694324.7 6515986.2, 694351 6515988.8, 694379.1 6515992, 694386.3 6515993.4, 694414.8 6515998.2, 694401.2 6516"
14513;"16697";"8835";F48794R;For�t sectionale de Les Issards;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"122414";"1";"12";"63072";3.6959127290;45.8589824714;"MultiPolygon (((753540.4 6529361.2, 753541 6529381.2, 753618.9 6529384.3, 753673.1 6529311.7, 753704.3 6529308.3, 753743.5 65"
15478;"11961";"8770";F17188B;For�t communale de Montferrat;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"2696881";"1";"270";"83082";6.4987623243;43.6137680708;"MultiPolygon (((982386 6284027.3, 982378.2 6284047.7, 982366 6284068.6, 982355.3 6284084, 982354.4 6284080.7, 982354.1 628408"
15461;"11946";"8770";F17173M;For�t communale de Montfort Sur Argens;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"337860";"1";"34";"83083";6.1040479985;43.4779524256;"MultiPolygon (((950654.9 6269057, 950660.1 6269062.9, 950673 6269075.4, 950681.2 6269092.8, 950699.4 6269102.8, 950711.8 6269"
3475;"4000";"8450";F25032T;For�t communale de Cravant;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"861339";"1";"86";"89130";3.7612740278;47.7023382127;"MultiPolygon (((752370.9 6730403, 752399.9 6730452.2, 752423.3 6730426.1, 752467.2 6730378.2, 752528.7 6730277.9, 752478.5 67"
15426;"11909";"8770";F17129U;For�t communale de Mons;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"18947865";"1";"1895";"83080";6.7348101177;43.7058796798;"MultiPolygon (((997863.1 6294911.8, 997836.6 6294883.7, 997849.3 6294835.5, 997886.2 6294802.3, 997916.8 6294804.3, 997938.8"
3476;"4001";"8450";F25033U;For�t communale de Cruzy-Le-Ch�tel;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"8427646";"1";"843";"89131";4.1979504489;47.8807234752;"MultiPolygon (((790779.1 6750071.4, 790786.2 6750062, 790802.3 6750074.9, 790811.9 6750046.4, 790836.2 6749978, 790841.7 6749"
15506;"12001";"8770";F17229Q;For�t communale de Montauroux;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"6164039";"1";"616";"83081";6.7967602142;43.5717468701;"MultiPolygon (((1005508.3 6277895.8, 1005496 6277901.6, 1005470.8 6277893.1, 1005466 6277880.1, 1005463.6 6277876, 1005456 62"
15379;"11974";"8770";F17201O;For�t communale du Muy;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"16354338";"1";"1635";"83086";6.5891779913;43.4745950396;"MultiPolygon (((986162.2 6263850.4, 986153.2 6263874.2, 986148.8 6263894.6, 986147.3 6263901.2, 986146.3 6263924.7, 986152.5"
15431;"11912";"8770";F17134Z;For�t communale de Nans-Les-Pins;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"8459009";"1";"846";"83087";5.7880382166;43.3607827162;"MultiPolygon (((926878.5 6255414.8, 926879.8 6255359.5, 926903.8 6255346.1, 926903.5 6255345.1, 926948.8 6255321.1, 926975.6"
4130;"9134";"8683";F03755K;For�t communale de Coiffy-Le-Haut;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1950106";"1";"195";"52136";5.6880115962;47.8979476895;"MultiPolygon (((898337 6757453.1, 898338.9 6757467.8, 898354.7 6757591.8, 898400.5 6757692.8, 898401.1 6757694.1, 898428 6757"
4625;"8891";"8683";F03479U;For�t communale de Cohons;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"129537";"1";"13";"52134";5.3350899533;47.7691368554;"MultiPolygon (((874675.7 6743710.5, 874677.4 6743715.7, 874683.8 6743728.9, 874692.4 6743744.3, 874704.1 6743762.2, 874716.2"
5024;"9251";"8683";F03897W;For�t communale de Coiffy-Le-Bas;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1900504";"1";"190";"52135";5.6511353708;47.9043071982;"MultiPolygon (((897598.7 6757933.6, 897597.2 6757926.1, 897594.9 6757916.6, 897539 6757930.6, 897541.9 6757934.1, 897544.2 67"
4817;"9034";"8683";F03638X;For�t communale de Cirey-Sur-Blaise;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1021659";"1";"102";"52129";4.9233231577;48.3301132857;"MultiPolygon (((842527.4 6804838.3, 842540.9 6804824.7, 842523.3 6804807.3, 842516 6804800.9, 842497 6804784.6, 842483.5 6804"
4718;"8931";"8683";F03522L;For�t communale de Cirey-Les-Mareilles;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1648449";"1";"165";"52128";5.2999456232;48.1720888022;"MultiPolygon (((870503.2 6787881.1, 870502.5 6787888.4, 870501.1 6787899.6, 870495.9 6787922.8, 870485.8 6787951.3, 870482 67"
3462;"3986";"8450";F25015C;For�t communale de Courgenay;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"278054";"1";"28";"89122";3.5147059651;48.2986743097;"MultiPolygon (((737823.6 6800011.8, 737888.2 6800141.8, 737889.3 6800144.1, 737933.6 6800234, 737937.4 6800244.5, 737949.8 68"
15498;"11983";"8770";F17210X;For�t communale de Lorgues;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"452488";"1";"45";"83072";6.3733072146;43.4985518332;"MultiPolygon (((972513.7 6272246.2, 972513.8 6272246, 972497.8 6272255.6, 972488.1 6272264.8, 972444.8 6272289.1, 972403 6272"
11643;"15292";"8835";F00826T;For�t sectionale de Surain;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"215164";"1";"22";"63077";2.8740298343;45.5588826178;"MultiPolygon (((688515 6492960.3, 688509.7 6492977.8, 688509.683979 6492977.835966, 688507.3 6492985.7, 688521.4 6492987.5, 6"
7744;"9325";"8683";F49061Y;For�t communale indivise de Clefmont Perrusse Audeloncourt;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"4445431";"1";"445";"52132";5.4948481514;48.1256027156;"MultiPolygon (((886543.7 6783983.2, 886545.9 6783970.9, 886551.1 6783958.1, 886558.4 6783947.6, 886564 6783940.5, 886569.1 67"
11141;"14802";"8835";F00016P;For�t sectionale de Frideroche;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"580991";"1";"58";"63076";3.6245586876;45.5014021631;"MultiPolygon (((749118.1 6486760.3, 749128 6486762.1, 749138.4 6486764.3, 749180.5 6486773.6, 749194 6486776.1, 749208.9 6486"
4870;"9083";"8683";F03696D;For�t communale de Clinchamp;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"5679549";"1";"568";"52133";5.4442424055;48.1994222343;"MultiPolygon (((880898.3 6788929.1, 880961.8 6789043.4, 880990.6 6789054.2, 881022.4 6789061.7, 881098.7 6789075.5, 881123.00"
4994;"9224";"8683";F03863O;For�t communale de Cirfontaines-En-Azois;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"5874221";"1";"587";"52130";4.8474918126;48.1067168265;"MultiPolygon (((838560.4 6781411, 838560.2 6781408, 838555.2 6781384.8, 838555.3 6781381.5, 838557.7 6781372.2, 838555.8 6781"
5062;"9294";"8683";F03956D;For�t communale de Cirfontaines-En-Ornois;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3125366";"1";"313";"52131";5.4054688664;48.4451970332;"MultiPolygon (((879771.6 6817349.8, 879798.4 6817353.1, 879839.3 6817357.5, 879864.1 6817359.8, 879849.9 6817339.1, 879843 68"
15468;"12004";"8770";F17232T;For�t communale de la Mole;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"1914538";"1";"191";"83079";6.4568181638;43.2417637622;"MultiPolygon (((981948.2 6245089.4, 981889.3 6245045.5, 981721.3 6244969.5, 981559.4 6244764.1, 981326.7 6244470.3, 981185.4"
3752;"4282";"8450";F49379E;For�t communale de Courtois-Sur-Yonne;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"79505";"1";"8";"89127";3.2482950177;48.2262165337;"MultiPolygon (((718678.4 6791861.1, 718657.7 6791846.6, 718669.6 6791814.9, 718641.3 6791809.6, 718631.6 6791743.1, 718524.2"
15421;"11899";"8770";F17119K;For�t communale de Moissac-Bellevue;NON;"83";rdf_pub.frt_reg93;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg93.shp;"3601512";"1";"360";"83078";6.1836813413;43.6619109812;"MultiPolygon (((955107 6288857.4, 955122.9 6288855.6, 955134 6288853.9, 955146.6 6288853.8, 955155.2 6288855.9, 955189.6 6288"
8707;"408";"8330";F09835G;For�t communale de Saleignes;NON;"17";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"1231714";"1";"123";"17416";-0.1717958408;46.0298586409;"MultiPolygon (((455398 6553537.1, 455398.3 6553512.9, 455398.5 6553510.6, 455399.6 6553505.4, 455401.5 6553499.9, 455403.2 65"
14368;"16710";"8835";F48807E;For�t sectionale de Soli�re;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"62148";"1";"6";"63066";3.6655133846;45.8983069646;"MultiPolygon (((748372.8 6529777.8, 748364.1 6529776.7, 748357.9 6529776.6, 748342.9 6529776.4, 748327.6 6529776.3, 748318.7"
11907;"15556";"8835";F01258J;For�t sectionale des Egalennes;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"100224";"1";"10";"63067";2.7408073271;46.1007139386;"MultiPolygon (((680198.9 6555680.3, 680198.6 6555671.5, 680198.1 6555659.2, 680200 6555649.4, 680145.2 6555630.4, 680110.4 65"
14249;"16498";"8835";F48565W;For�t sectionale de Feix;NON;"63";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"71571";"1";"7";"63064";2.4727724885;45.8437964546;"MultiPolygon (((657986.4 6526517.6, 657979.9 6526565.1, 657976.1 6526622.1, 657976.8 6526622.9, 657993.4 6526629.4, 658075.5"
